date,open,high,low,close,volume
1996-07-01,2074.915,2076.298,1938.8139999999999,1966.6770000000001,0.0
1996-07-02,1959.986,1991.906,1937.1889999999999,1956.455,0.0
1996-07-03,1986.7120000000002,2109.985,1986.369,2109.453,0.0
1996-07-04,2130.46,2193.2670000000007,2125.186,2192.195,618188500.0
1996-07-05,2210.115,2231.827,2167.971,2175.144,713511700.0
1996-07-08,2229.433,2337.842,2216.202,2336.558,727434700.0
1996-07-09,2379.518,2438.945,2345.679,2411.223,767306400.0
1996-07-10,2427.756,2427.956,2329.744,2385.778,657426200.0
1996-07-11,2380.437,2381.194,2259.445,2265.946,539523000.0
1996-07-12,2229.245,2309.263,2214.542,2308.743,380190500.0
1996-07-15,2292.754,2295.7,2218.856,2250.732,366584000.0
1996-07-16,2293.215,2363.6839999999997,2268.07,2355.053,568110200.0
1996-07-17,2371.368,2373.38,2269.22,2272.391,719264700.0
1996-07-18,2268.985,2309.097,2268.985,2300.828,381463500.0
1996-07-19,2314.035,2348.165,2277.952,2324.867,860225700.0
1996-07-22,2343.353,2400.634,2332.4829999999997,2372.091,1082827000.0
1996-07-23,2389.238,2420.2889999999998,2377.54,2389.651,684744700.0
1996-07-24,2408.266,2482.761,2408.266,2454.996,776747000.0
1996-07-25,2449.742,2456.995,2380.66,2385.54,822468900.0
1996-07-26,2383.455,2400.681,2292.295,2311.17,653036400.0
1996-07-29,2311.17,2326.474,2275.9429999999998,2322.008,416855800.0
1996-07-30,2341.996,2352.705,2263.115,2266.554,409372700.0
1996-07-31,2263.403,2278.176,2202.638,2205.644,356860200.0
1996-08-01,2202.223,2238.5460000000007,2177.067,2213.399,371330400.0
1996-08-02,2247.0170000000007,2305.5879999999997,2221.486,2251.535,391827200.0
1996-08-05,2273.063,2279.388,2245.9210000000007,2277.885,325265800.0
1996-08-06,2276.5370000000007,2313.99,2264.313,2310.28,376433100.0
1996-08-07,2322.344,2340.873,2310.499,2319.264,511448200.0
1996-08-08,2325.887,2333.813,2302.181,2316.323,446744900.0
1996-08-09,2316.323,2313.623,2246.61,2280.197,543428800.0
1996-08-12,2291.67,2331.511,2288.774,2301.145,529240600.0
1996-08-13,2306.3070000000002,2311.076,2281.718,2286.045,338046300.0
1996-08-14,2289.82,2320.677,2281.81,2298.859,306699800.0
1996-08-15,2298.859,2340.669,2296.47,2297.361,370310300.0
1996-08-16,2287.988,2289.226,2217.646,2257.26,392755900.0
1996-08-19,2257.26,2251.63,2191.328,2193.715,253243000.0
1996-08-20,2183.149,2197.214,2137.594,2139.74,271578000.0
1996-08-21,2148.083,2210.788,2147.9610000000002,2176.5170000000007,353354900.0
1996-08-22,2190.908,2203.118,2124.172,2132.0679999999998,300231100.0
1996-08-23,2152.198,2153.469,2039.1960000000001,2112.968,350852700.0
1996-08-26,2049.083,2122.254,2045.899,2053.521,294132200.0
1996-08-27,2042.033,2100.075,2032.1889999999999,2098.88,259649100.0
1996-08-28,2107.383,2183.39,2106.321,2144.831,349927500.0
1996-08-29,2145.573,2149.488,2099.221,2112.469,314290700.0
1996-08-30,2126.493,2185.407,2125.886,2174.565,466421900.0
1996-09-02,2176.038,2179.419,2124.959,2148.547,362917600.0
1996-09-03,2148.547,2191.2889999999998,2133.279,2137.491,363471600.0
1996-09-04,2127.339,2188.531,2123.469,2182.47,371796900.0
1996-09-05,2198.14,2265.4120000000007,2186.7670000000007,2189.446,705552700.0
1996-09-06,2190.689,2209.101,2151.97,2165.294,361496500.0
1996-09-09,2157.0589999999997,2168.917,2138.488,2145.585,360370900.0
1996-09-10,2143.619,2143.619,2054.7470000000008,2060.237,357919100.0
1996-09-11,2047.0720000000001,2080.3779999999997,2026.649,2066.359,290259500.0
1996-09-12,2094.959,2103.1710000000007,2009.463,2019.021,495112500.0
1996-09-13,2013.816,2079.028,2002.1729999999998,2078.044,329442500.0
