date,open,high,low,close,volume
2010-04-13,1105.373,1107.296,1051.795,1078.142,1968373864.0
2010-04-22,1087.148,1106.32,1081.63,1096.975,1608089700.0
2010-04-23,1095.363,1105.53,1082.71,1087.027,1451341800.0
2010-04-26,1087.327,1096.29,1080.78,1089.873,1259404300.0
2010-04-27,1085.692,1085.69,1039.36,1059.544,1348042300.0
2010-04-28,1047.567,1067.18,1041.01,1054.914,1024751800.0
2010-04-29,1058.08,1064.14,1021.18,1021.353,1216401800.0
2010-04-30,1015.882,1017.59,972.86,991.129,1162805300.0
2010-05-04,972.785,999.99,965.662,991.299,777203476.0
2010-05-05,981.467,1023.18,978.38,1023.178,1042059200.0
2010-05-06,1021.667,1027.95,995.65,995.652,1188682200.0
2010-05-07,972.064,996.78,964.59,977.33,1107216000.0
2010-05-10,975.26,985.74,932.1,952.746,1016094500.0
2010-05-11,970.34,974.76,926.86,929.084,1006702700.0
2010-05-12,921.055,931.06,893.75,905.83,907825600.0
2010-05-13,905.902,933.75,893.85,933.754,951152200.0
2010-05-14,928.556,947.61,922.83,941.032,931182800.0
2010-05-17,929.667,930.83,890.99,890.988,837804300.0
2010-05-18,884.329,904.72,869.48,900.986,980155200.0
2010-05-19,896.092,920.72,891.24,909.425,917742300.0
2010-05-20,902.252,923.33,896.22,898.904,870421500.0
2010-05-21,875.0419999999997,923.59,869.66,923.587,1040802700.0
2010-05-24,930.141,963.6,930.14,961.513,1451590800.0
2010-05-25,956.712,963.82,943.74,952.791,1220568500.0
2010-05-26,949.888,958.9,943.86,950.687,928012300.0
2010-05-27,949.127,971.08,937.96,968.738,1165162300.0
2010-05-28,976.176,979.84,965.6,972.255,1212596800.0
2010-05-31,968.486,979.69,947.47,947.465,1145457100.0
2010-06-01,937.67,946.63,911.43,931.431,1116229800.0
2010-06-02,927.167,942.9,916.65,942.896,837351900.0
2010-06-03,947.525,960.96,940.47,940.471,1085805600.0
2010-06-04,934.725,952.83,931.89,952.75,938174300.0
2010-06-07,934.683,960.52,931.03,958.083,1137910700.0
2010-06-08,957.993,971.78,956.25,970.468,1281982300.0
2010-06-09,974.06,992.73,974.06,992.727,1477205700.0
2010-06-10,989.512,1005.55,986.6,998.419,1289215000.0
2010-06-11,1001.704,1004.5,989.54,990.225,1120554300.0
2010-06-17,995.326,999.14,971.44,971.527,1006728500.0
2010-06-18,966.946,966.95,923.45,929.642,1148600400.0
2010-06-21,925.724,952.21,911.97,952.206,979514500.0
2010-06-22,951.122,964.72,948.7,960.625,948953500.0
2010-06-23,956.286,970.15,948.37,961.716,966592900.0
2010-06-24,960.976,967.4,955.97,962.02,759283600.0
2010-06-25,957.959,958.38,934.48,943.387,849080600.0
2010-06-28,942.483,947.44,924.79,929.493,717223200.0
2010-06-29,929.009,932.91,879.75,879.9830000000003,1080434000.0
2010-06-30,870.592,871.93,856.65,871.154,838685300.0
2010-07-01,869.929,877.57,857.45,857.784,754406600.0
2010-07-02,855.4730000000003,857.58,814.85,847.985,952395500.0
2010-07-05,837.5830000000003,850.08,829.38,845.413,671956300.0
2010-07-06,843.752,870.98,843.09,869.9639999999997,892084100.0
2010-07-07,870.9989999999997,881.91,867.2,881.9069999999997,832071400.0
2010-07-08,884.612,887.94,871.38,880.029,829844000.0
2010-07-09,880.2560000000003,906.98,872.87,903.939,1144488500.0
2010-07-12,904.62,913.32,902.63,910.81,1129220000.0
2010-07-13,904.925,904.92,890.43,899.6439999999999,1010994800.0
2010-07-14,900.34,913.02,897.53,901.955,949450600.0
2010-07-15,900.068,908.59,881.53,881.693,845940600.0
2010-07-16,876.8660000000001,885.66,865.05,883.005,745164300.0
2010-07-19,875.799,905.16,871.52,903.447,972062500.0
2010-07-20,904.406,931.92,904.41,931.92,1531754500.0
2010-07-21,932.651,945.15,929.17,932.653,1488127400.0
2010-07-22,930.09,945.63,928.2,945.631,1341676200.0
2010-07-23,946.371,948.46,935.91,947.416,1288374600.0
2010-07-26,948.604,960.19,944.34,960.192,1286240100.0
2010-07-27,958.284,965.33,953.31,961.391,1219689900.0
2010-07-28,959.375,982.94,957.76,982.784,1659870900.0
2010-07-29,984.968,988.32,974.19,984.334,1627115300.0
2010-07-30,981.956,985.65,971.78,983.086,1363446600.0
2010-08-02,983.459,1003.52,983.46,1003.515,1592193700.0
2010-08-03,1005.247,1006.57,986.25,986.247,1660622100.0
2010-08-04,982.063,993.29,970.21,993.289,1423351500.0
2010-08-05,993.204,1009.18,991.01,1001.25,1577428600.0
2010-08-06,1000.891,1022.27,994.38,1022.23,1693787600.0
2010-08-09,1022.97,1038.58,1022.97,1038.01,1729546900.0
2010-08-10,1038.095,1039.31,1002.41,1002.408,1831005300.0
2010-08-11,998.329,1016.3,997.83,1015.152,1260110000.0
2010-08-12,1004.955,1022.18,1000.4,1007.398,1455410000.0
2010-08-13,1006.905,1027.76,1002.33,1027.757,1304231100.0
2010-08-16,1028.384,1055.33,1026.55,1053.492,1696681700.0
2010-08-17,1057.4260000000004,1068.77,1055.04,1065.395,1742384200.0
2010-08-18,1066.025,1072.39,1054.6,1067.519,1633438900.0
2010-08-19,1067.365,1075.71,1060.05,1068.29,1731891700.0
2010-08-20,1063.563,1063.56,1038.2,1041.793,1551019700.0
2010-08-23,1040.35,1053.91,1040.35,1049.605,1391247700.0
