date,signal_close_buy,signal_close_sell,signal_buy,signal_sell,diff_buy,diff_sell,close,pct_change
2017-08-01,0.88,-0.0,0.09,-0.0,1,0,2780.51,
2017-08-02,0.0,-1.0,0.0,-1.0,0,0,2774.12,-0.23
2017-08-03,1.0,-0.16,1.0,-0.0,0,1,2763.83,-0.37
2017-08-04,1.0,-0.0,1.0,-0.0,0,0,2754.64,-0.33
2017-08-07,1.0,-0.0,1.0,-0.0,0,0,2769.36,0.53
2017-08-08,0.0,-1.0,0.0,-1.0,0,0,2771.4,0.07
2017-08-09,0.0,-1.0,0.0,-1.0,0,0,2766.02,-0.19
2017-08-10,1.0,-1.0,1.0,-1.0,0,0,2754.32,-0.42
2017-08-11,1.0,-0.0,1.0,-0.0,0,0,2709.33,-1.63
2017-08-14,1.0,-0.0,1.0,-0.0,0,0,2733.66,0.9
2017-08-15,0.0,-1.0,0.0,-1.0,0,0,2745.46,0.43
2017-08-16,0.0,-1.0,0.0,-1.0,0,0,2741.37,-0.15
2017-08-17,1.0,-0.0,1.0,-0.0,0,0,2759.95,0.68
2017-08-18,0.0,-1.0,0.0,-1.0,0,0,2760.18,0.01
2017-08-21,0.0,-1.0,0.0,-1.0,0,0,2775.55,0.56
2017-08-22,0.0,-1.0,0.0,-1.0,0,0,2778.39,0.1
2017-08-23,0.0,-1.0,0.0,-1.0,0,0,2776.28,-0.08
2017-08-24,0.0,-1.0,0.0,-1.0,0,0,2762.57,-0.49
2017-08-25,1.0,-0.0,1.0,-0.0,0,0,2813.36,1.84
2017-08-28,0.0,-0.0,0.0,-0.0,0,0,2839.68,0.94
2017-08-29,0.0,-1.0,0.0,-1.0,0,0,2841.89,0.08
2017-08-30,0.0,-0.77,0.0,-0.92,0,1,2840.46,-0.05
2017-08-31,0.0,-0.0,0.0,-0.0,0,0,2838.03,-0.09
2017-09-01,0.0,-0.0,0.0,-0.0,0,0,2843.38,0.19
2017-09-04,0.0,-0.0,0.0,-0.0,0,0,2853.96,0.37
2017-09-05,0.0,-0.0,0.0,-0.0,0,0,2857.92,0.14
2017-09-06,0.0,-0.0,0.0,-0.0,0,0,2858.8,0.03
2017-09-07,1.0,-0.0,1.0,-0.0,0,0,2841.95,-0.59
2017-09-08,1.0,-0.0,1.0,-0.0,0,0,2841.53,-0.01
2017-09-11,1.0,-0.0,1.0,-0.0,0,0,2850.86,0.33
2017-09-12,1.0,-0.0,1.0,-0.37,0,1,2853.47,0.09
2017-09-13,1.0,-0.0,1.0,-0.0,0,0,2857.34,0.14
2017-09-14,0.0,-1.0,0.0,-1.0,0,0,2846.55,-0.38
2017-09-15,1.0,-0.93,1.0,-1.0,0,1,2831.49,-0.53
