date,signal_close_buy,signal_close_sell,signal_buy,signal_sell,diff_buy,diff_sell,close,pct_change
2017-08-01,0.72,-0.0,0.0,-0.0,1,0,3448.41,
2017-08-02,0.0,-1.0,0.0,-1.0,0,0,3440.49,-0.23
2017-08-03,1.0,-0.06,1.0,-0.0,0,1,3427.75,-0.37
2017-08-04,1.0,-0.0,1.0,-0.0,0,0,3416.35,-0.33
2017-08-07,1.0,-0.0,1.0,-0.0,0,0,3434.59,0.53
2017-08-08,0.0,-1.0,0.0,-1.0,0,0,3437.12,0.07
2017-08-09,0.0,-1.0,0.0,-1.0,0,0,3430.45,-0.19
2017-08-10,1.0,-1.0,1.0,-1.0,0,0,3415.96,-0.42
2017-08-11,1.0,-0.0,1.0,-0.0,0,0,3360.18,-1.63
2017-08-14,1.0,-0.0,1.0,-0.0,0,0,3390.35,0.9
2017-08-15,0.0,-1.0,0.0,-1.0,0,0,3404.97,0.43
2017-08-16,0.0,-1.0,0.0,-1.0,0,0,3399.91,-0.15
2017-08-17,1.0,-0.0,1.0,-0.0,0,0,3422.93,0.68
2017-08-18,0.0,-1.0,0.0,-1.0,0,0,3423.22,0.01
2017-08-21,0.0,-1.0,0.0,-1.0,0,0,3442.27,0.56
2017-08-22,0.0,-1.0,0.0,-1.0,0,0,3445.79,0.1
2017-08-23,0.0,-1.0,0.0,-1.0,0,0,3443.17,-0.08
2017-08-24,0.0,-1.0,0.0,-1.0,0,0,3426.18,-0.49
2017-08-25,1.0,-0.0,1.0,-0.0,0,0,3489.14,1.84
2017-08-28,0.0,-0.0,0.0,-0.0,0,0,3521.75,0.93
2017-08-29,0.0,-1.0,0.0,-1.0,0,0,3524.5,0.08
2017-08-30,0.0,-0.85,0.0,-0.97,0,1,3522.72,-0.05
2017-08-31,0.0,-0.0,0.0,-0.0,0,0,3519.72,-0.09
2017-09-01,0.0,-0.0,0.0,-0.0,0,0,3526.35,0.19
2017-09-04,0.0,-0.0,0.0,-0.0,0,0,3539.46,0.37
2017-09-05,0.0,-0.0,0.0,-0.0,0,0,3544.37,0.14
2017-09-06,0.0,-0.0,0.0,-0.0,0,0,3545.45,0.03
2017-09-07,1.0,-0.0,1.0,-0.0,0,0,3524.57,-0.59
2017-09-08,1.0,-0.0,1.0,-0.0,0,0,3524.05,-0.01
2017-09-11,1.0,-0.0,1.0,-0.0,0,0,3535.66,0.33
2017-09-12,1.0,-0.0,1.0,-0.32,0,1,3538.94,0.09
2017-09-13,1.0,-0.0,1.0,-0.0,0,0,3543.78,0.14
2017-09-14,0.0,-1.0,0.0,-1.0,0,0,3530.46,-0.38
2017-09-15,1.0,-0.91,1.0,-1.0,0,1,3511.85,-0.53
