date,signal_close_buy,signal_close_sell,signal_buy,signal_sell,diff_buy,diff_sell,close,pct_change
2017-08-01,0.0,-0.15,0.0,-0.39,0,1,5523.11,
2017-08-02,0.0,-0.0,0.0,-0.0,0,0,5486.82,-0.66
2017-08-03,0.0,-0.84,0.0,-0.85,0,1,5488.81,0.04
2017-08-04,1.0,-0.0,1.0,-0.0,0,0,5482.57,-0.11
2017-08-07,1.0,-0.0,1.0,-0.0,0,0,5531.73,0.9
2017-08-08,0.0,-1.0,0.0,-1.0,0,0,5533.05,0.02
2017-08-09,0.75,-0.52,0.0,-0.76,1,1,5559.96,0.49
2017-08-10,1.0,-0.94,1.0,-0.9,0,1,5519.5,-0.73
2017-08-11,1.0,-0.0,1.0,-0.0,0,0,5404.13,-2.09
2017-08-14,1.0,-0.0,1.0,-0.0,0,0,5501.38,1.8
2017-08-15,0.0,-1.0,0.0,-1.0,0,0,5512.17,0.2
2017-08-16,0.0,-1.0,0.0,-1.0,0,0,5519.55,0.13
2017-08-17,0.0,-0.99,0.0,-1.0,0,1,5567.54,0.87
2017-08-18,0.0,-1.0,0.0,-1.0,0,0,5564.5,-0.05
2017-08-21,0.0,-1.0,0.0,-1.0,0,0,5606.06,0.75
2017-08-22,0.0,-1.0,0.0,-1.0,0,0,5580.38,-0.46
2017-08-23,0.0,-1.0,0.0,-1.0,0,0,5532.43,-0.86
2017-08-24,0.0,-1.0,0.0,-1.0,0,0,5490.6,-0.76
2017-08-25,0.0,-1.0,0.0,-1.0,0,0,5543.26,0.96
2017-08-28,0.0,-1.0,0.0,-1.0,0,0,5590.59,0.85
2017-08-29,0.0,-1.0,0.0,-1.0,0,0,5581.07,-0.17
2017-08-30,0.0,-0.0,0.0,-0.0,0,0,5615.16,0.61
2017-08-31,0.0,-0.41,0.0,-0.71,0,1,5627.36,0.22
2017-09-01,1.0,-0.0,0.47,-0.0,1,0,5662.58,0.63
2017-09-04,0.02,-0.0,0.0,-0.0,1,0,5694.98,0.57
2017-09-05,0.0,-0.2,0.0,-0.19,0,1,5694.35,-0.01
2017-09-06,0.0,-0.0,0.0,-0.0,0,0,5723.96,0.52
2017-09-07,0.0,-0.0,0.35,-0.0,1,0,5687.91,-0.63
2017-09-08,0.38,-0.0,0.44,-0.0,1,0,5703.28,0.27
2017-09-11,1.0,-0.0,1.0,-0.0,0,0,5746.96,0.77
2017-09-12,0.0,-0.37,0.0,-0.74,0,1,5745.87,-0.02
2017-09-13,0.97,-0.0,0.62,-0.0,1,0,5775.08,0.51
2017-09-14,0.0,-1.0,0.0,-1.0,0,0,5773.52,-0.03
2017-09-15,1.0,-0.0,1.0,-0.0,0,0,5746.94,-0.46
