date,open,high,low,close,volume
1995-12-19,122.135,122.996,121.815,122.55,99988100.0
1995-12-20,122.444,123.588,122.229,123.584,77235500.0
1995-12-21,123.582,123.951,122.47,122.566,85338000.0
1995-12-22,122.356,122.603,121.487,121.996,63850800.0
1995-12-25,121.256,121.996,119.019,119.254,70682800.0
1995-12-26,118.965,119.533,118.042,118.24,77522000.0
1995-12-27,118.123,118.68,117.136,118.483,90623600.0
1995-12-28,118.017,118.483,116.075,116.325,75008800.0
1995-12-29,116.115,117.182,115.676,117.017,75306600.0
1996-01-02,116.571,117.017,113.511,113.635,47042100.0
1996-01-03,113.209,113.635,112.108,113.347,60267500.0
1996-01-04,113.242,116.083,112.935,116.058,119839900.0
1996-01-05,116.177,116.748,112.675,112.772,102416500.0
1996-01-08,112.26,112.798,111.391,112.617,75243500.0
1996-01-09,112.555,115.841,112.555,115.726,108406800.0
1996-01-10,115.424,115.726,112.672,113.589,71833200.0
1996-01-11,113.338,113.792,112.753,113.014,49365800.0
1996-01-12,112.984,114.171,112.675,113.739,43171600.0
1996-01-15,113.713,114.058,113.199,114.058,31459700.0
1996-01-16,114.087,114.416,113.539,113.862,27345500.0
1996-01-17,113.729,113.862,112.036,112.314,48139500.0
1996-01-18,112.094,112.314,108.7,108.748,61086400.0
1996-01-19,108.631,109.453,107.972,109.435,76779800.0
1996-01-22,109.125,109.402,107.634,107.933,45430000.0
1996-01-23,107.857,108.448,107.445,108.296,71714900.0
1996-01-24,108.347,109.003,108.134,108.869,40908400.0
1996-01-25,108.959,112.174,108.505,108.611,82559800.0
1996-01-26,108.085,112.462,107.829,111.103,63265400.0
1996-01-29,111.234,112.031,110.49,111.459,136589800.0
1996-01-30,112.009,112.258,110.93,111.944,93811300.0
1996-01-31,111.809,112.345,111.047,112.194,103279400.0
1996-02-01,112.116,112.564,111.358,112.35,60809400.0
1996-02-02,112.18,112.35,110.558,111.272,64206000.0
1996-02-05,111.953,112.161,109.519,109.559,57634000.0
1996-02-06,109.413,109.632,108.582,108.958,44892700.0
1996-02-07,108.835,109.335,108.749,109.07,24994700.0
1996-02-08,109.215,109.226,108.783,108.841,33778300.0
1996-02-09,108.721,109.979,108.721,109.582,33197900.0
1996-02-12,109.558,110.034,109.286,110.034,32323200.0
1996-02-13,110.075,112.976,109.956,112.659,69355500.0
1996-02-14,112.806,114.292,111.409,111.511,61490100.0
1996-02-15,111.458,113.105,111.373,113.014,43962200.0
1996-02-16,113.137,115.614,113.014,115.587,104238200.0
1996-03-04,119.259,123.234,115.587,123.208,197288600.0
1996-03-05,122.911,123.724,119.244,120.093,150924500.0
1996-03-06,119.32,120.093,115.261,115.628,89368200.0
1996-03-07,115.141,117.414,115.141,117.414,66933600.0
1996-03-08,117.313,117.414,115.581,117.164,148833600.0
1996-03-11,116.909,117.108,114.747,115.352,111916100.0
1996-03-12,115.086,115.352,113.305,114.621,113840700.0
1996-03-13,114.433,114.885,114.02,114.754,198060300.0
1996-03-14,115.082,117.281,114.754,115.139,274695300.0
1996-03-15,114.906,115.603,114.264,115.464,167842100.0
1996-03-18,115.305,116.091,115.067,116.018,113681500.0
1996-03-19,115.986,116.905,115.583,115.84,107807500.0
1996-03-20,115.724,116.282,115.608,116.187,90396600.0
1996-03-21,116.166,117.012,116.166,116.613,98684100.0
1996-03-22,116.633,117.535,115.958,117.527,91927000.0
1996-03-25,117.439,118.306,117.439,118.155,119160400.0
1996-03-26,118.081,118.455,116.962,117.081,118619400.0
1996-03-27,116.67,117.081,115.379,116.359,91826500.0
1996-03-28,116.228,116.359,115.255,115.273,61384300.0
1996-03-29,115.056,115.366,114.292,115.366,96576100.0
1996-04-01,117.659,118.521,115.366,116.091,109603300.0
1996-04-02,115.848,116.091,114.584,114.74,63452600.0
1996-04-03,114.565,115.172,114.511,115.154,48048000.0
1996-04-04,115.14,116.107,114.924,116.065,61222400.0
1996-04-05,116.149,119.186,116.065,118.909,139061000.0
1996-04-08,118.991,120.678,117.969,120.317,172766500.0
1996-04-09,119.897,121.53,119.522,119.648,215781900.0
1996-04-10,119.372,120.944,119.054,120.473,171571300.0
1996-04-11,120.267,121.939,119.918,121.925,134264800.0
1996-04-12,122.295,125.565,121.925,123.273,281145400.0
1996-04-15,123.227,126.138,123.227,124.848,298164400.0
1996-04-16,125.029,127.942,124.773,127.94,258508200.0
1996-04-17,128.058,129.019,127.096,127.262,330612000.0
1996-04-18,126.733,132.194,126.437,132.194,307392000.0
1996-04-19,132.157,134.774,131.166,132.658,509306600.0
1996-04-22,132.211,137.80200000000002,130.755,134.747,632370900.0
1996-04-23,134.31,140.72899999999998,134.207,140.714,606138500.0
1996-04-24,142.498,152.82299999999995,142.498,152.82299999999995,1076226800.0
1996-04-25,154.709,158.936,143.477,144.14700000000005,1202803600.0
1996-04-26,144.863,161.075,144.863,161.012,1467286900.0
1996-04-29,163.72,174.396,158.965,174.33599999999996,1474988900.0
1996-04-30,176.468,180.717,163.96200000000005,168.12400000000005,1395975200.0
1996-05-02,176.72400000000005,178.485,159.613,162.082,1128757500.0
1996-05-03,161.471,164.227,156.142,161.433,681481700.0
1996-05-06,161.955,169.458,161.599,169.458,693422300.0
1996-05-07,171.71599999999995,172.993,165.52200000000005,169.32299999999995,861980500.0
1996-05-08,167.554,168.166,163.925,165.71200000000005,590695000.0
1996-05-09,164.13,167.3,160.18200000000004,160.93,654022100.0
1996-05-10,160.039,160.039,154.661,159.033,486178100.0
1996-05-13,159.942,166.05700000000004,159.282,165.737,533803500.0
1996-05-14,166.99599999999995,169.583,163.375,164.08700000000005,533604600.0
1996-05-15,162.916,171.889,162.72799999999995,171.884,516184300.0
1996-05-16,175.08599999999996,178.761,173.09799999999996,176.032,1242400800.0
1996-05-17,175.983,180.989,174.327,180.86,773445000.0
1996-05-20,185.312,191.383,179.11900000000003,181.763,1347654500.0
