date,open,high,low,close,volume
2010-06-02,967.6089999999999,997.12,952.61,997.1189999999999,107462700.0
2010-06-03,1002.355,1026.7,997.77,998.3939999999999,161680500.0
2010-06-04,989.681,1027.68,986.5,1027.681,150029500.0
2010-06-07,1005.028,1075.22,1001.7,1069.468,265527500.0
2010-06-08,1067.3239999999996,1075.5,1050.96,1067.154,197672000.0
2010-06-09,1070.8519999999999,1102.1,1069.43,1077.823,254156800.0
2010-06-10,1077.675,1119.11,1076.28,1117.478,219740400.0
2010-06-11,1122.443,1128.23,1118.71,1122.1989999999996,222487400.0
2010-06-17,1126.13,1129.68,1064.84,1064.839,176428300.0
2010-06-18,1052.067,1053.14,993.17,1000.2769999999999,163065000.0
2010-06-21,991.957,1043.16,976.41,1040.802,157479700.0
2010-06-22,1037.039,1057.37,1033.65,1034.995,142716200.0
2010-06-23,1026.865,1056.35,1023.74,1047.337,125735900.0
2010-06-24,1046.759,1059.75,1041.54,1050.601,106913200.0
2010-06-25,1046.212,1046.21,999.16,1016.283,123729800.0
2010-06-28,1009.2230000000001,1014.41,984.22,987.827,92067300.0
2010-06-29,985.572,992.23,912.54,913.309,149779900.0
2010-06-30,898.291,921.81,881.36,919.314,122366100.0
2010-07-01,914.395,921.21,882.19,882.19,104957200.0
2010-07-02,878.951,885.34,832.62,873.12,128883300.0
2010-07-05,857.3689999999997,870.86,842.73,862.268,91586400.0
2010-07-06,859.258,898.45,857.8,893.7180000000003,116523100.0
2010-07-07,896.5319999999997,908.55,890.34,908.549,104616200.0
2010-07-08,911.997,914.3,887.03,905.5089999999999,109808700.0
2010-07-09,903.4960000000001,936.53,896.89,932.1469999999999,145146000.0
2010-07-12,931.53,941.07,924.06,930.17,126360000.0
2010-07-13,924.948,936.64,906.3,931.08,146865700.0
2010-07-14,929.7489999999999,937.93,916.07,922.362,142358600.0
2010-07-15,920.046,930.55,892.56,892.557,117588000.0
2010-07-16,885.067,895.06,869.02,892.298,100931200.0
2010-07-19,881.6560000000003,910.18,878.07,908.049,93880200.0
2010-07-20,909.543,937.54,909.54,937.0169999999999,136580800.0
2010-07-21,940.097,959.04,938.16,941.25,166574500.0
2010-07-22,938.2180000000001,950.21,932.02,950.209,132660200.0
2010-07-23,951.84,964.74,948.13,960.5880000000001,172125100.0
2010-07-26,962.76,966.73,954.76,966.154,147603500.0
2010-07-27,963.544,968.04,955.73,957.967,136182100.0
2010-07-28,955.188,972.53,954.52,972.534,156618200.0
2010-07-29,974.295,982.01,965.61,975.362,179419300.0
2010-07-30,971.663,971.66,955.92,968.431,145848600.0
2010-08-02,968.45,994.23,968.45,994.2280000000001,181036400.0
2010-08-03,995.195,996.26,975.64,975.645,175705800.0
2010-08-04,971.4069999999999,978.01,955.93,978.0139999999999,144616500.0
2010-08-05,980.27,998.1,978.33,987.3510000000001,177039900.0
2010-08-06,987.967,1011.39,985.63,1011.39,189906100.0
2010-08-09,1013.24,1032.34,1013.24,1032.34,209199500.0
2010-08-10,1031.978,1034.33,993.99,993.992,217707100.0
2010-08-11,991.278,1006.45,990.94,1004.637,161507800.0
2010-08-12,994.052,1007.58,987.98,991.7769999999999,168918900.0
2010-08-13,992.6260000000001,1007.52,986.62,1007.206,147179800.0
2010-08-16,1007.498,1031.05,1005.05,1030.2169999999999,188040000.0
2010-08-17,1031.075,1036.82,1023.08,1033.5810000000001,180077700.0
2010-08-18,1033.7069999999999,1035.61,1018.5,1026.722,164350100.0
2010-08-19,1026.983,1033.25,1021.7,1025.526,162453400.0
2010-08-20,1021.4580000000001,1022.45,993.56,995.944,187022400.0
2010-08-23,994.938,1001.18,991.52,995.613,145601400.0
2010-08-24,993.576,1007.76,987.22,1004.985,136505100.0
2010-08-25,1000.2689999999999,1002.33,976.555,976.878,150134272.0
2010-08-26,978.6,984.87,973.0,980.63,128806600.0
2010-08-27,978.51,1000.86,975.72,999.46,121624200.0
2010-08-30,1002.99,1025.15,1002.99,1024.93,164541200.0
2010-08-31,1020.75,1029.8,1015.13,1025.57,153469900.0
2010-09-01,1025.68,1029.81,987.59,995.59,186436200.0
2010-09-02,1001.6,1018.28,996.52,1014.92,163085700.0
2010-09-03,1017.64,1045.21,1017.51,1036.7,228936500.0
2010-09-06,1039.46,1043.24,1007.43,1010.76,181308000.0
2010-09-07,1010.11,1022.62,1007.64,1022.62,128451400.0
2010-09-08,1020.23,1027.64,1016.84,1026.33,140381800.0
2010-09-09,1029.11,1040.67,1019.69,1021.83,195980200.0
2010-09-10,1021.87,1037.51,1016.19,1034.94,181229000.0
2010-09-13,1034.39,1045.39,1033.25,1042.48,166788900.0
2010-09-14,1044.3,1046.13,1028.77,1031.22,159023100.0
2010-09-15,1029.52,1030.02,987.05,990.1,181827300.0
2010-09-16,989.49,994.95,964.53,972.6,144205800.0
2010-09-17,976.07,981.73,967.55,972.23,96784000.0
2010-09-20,972.45,975.26,947.41,949.2,92365800.0
2010-09-21,952.07,953.83,930.25,934.46,83585800.0
2010-09-27,936.21,951.84,930.86,950.67,89293600.0
2010-09-28,949.63,949.89,939.63,942.05,93943300.0
2010-09-29,941.27,944.17,924.41,926.76,83173500.0
2010-09-30,923.83,942.54,921.36,942.54,69973700.0
2010-10-08,946.47,963.18,945.62,959.86,108396000.0
2010-10-11,960.91,961.17,941.91,947.11,144687000.0
2010-10-12,946.63,959.98,945.01,951.79,124019200.0
2010-10-13,951.33,962.74,940.65,962.74,133051600.0
2010-10-14,963.29,975.91,956.86,958.49,139640500.0
2010-10-15,954.12,957.77,937.12,944.25,135249800.0
2010-10-18,941.87,941.87,913.82,932.36,132787500.0
2010-10-19,932.83,1005.59,932.32,995.92,233908600.0
2010-10-20,986.65,1024.58,986.03,1004.54,263813200.0
2010-10-21,1001.68,1001.68,983.66,991.84,156912200.0
2010-10-22,991.14,1023.7,991.14,1013.45,176574800.0
2010-10-25,1018.08,1043.09,1018.08,1039.05,206368900.0
