date,open,high,low,close,volume
2006-02-16,1255.16,1255.16,1214.46,1216.08,789645000.0
2006-02-17,1213.11,1224.27,1207.5,1211.92,630895000.0
2006-02-20,1210.18,1224.85,1208.25,1210.25,613228900.0
2006-02-21,1207.95,1236.53,1194.92,1236.18,616411000.0
2006-02-22,1236.51,1249.96,1231.53,1237.67,666816000.0
2006-02-23,1237.37,1238.8,1213.74,1230.85,536310000.0
2006-02-24,1231.46,1248.01,1231.46,1247.56,617263000.0
2006-02-27,1249.86,1251.32,1226.36,1231.98,591800000.0
2006-02-28,1229.26,1236.5,1206.47,1235.32,549646000.0
2006-03-01,1236.58,1248.43,1232.62,1246.32,584943000.0
2006-03-02,1246.68,1246.68,1213.19,1219.55,805356000.0
2006-03-03,1217.64,1225.91,1204.76,1224.49,606168000.0
2006-03-06,1224.93,1228.28,1215.26,1219.35,505301000.0
2006-03-07,1217.6,1217.88,1177.87,1181.23,609223000.0
2006-03-08,1177.41,1180.9,1154.13,1170.76,568271900.0
2006-03-09,1170.27,1174.98,1162.18,1167.39,408206900.0
2006-03-10,1168.2,1176.82,1166.5,1172.85,419263900.0
2006-03-13,1172.85,1195.68,1172.85,1194.37,488121000.0
2006-03-14,1195.43,1195.58,1182.99,1193.81,414021000.0
2006-03-15,1193.32,1212.88,1190.52,1212.88,547805000.0
2006-03-16,1212.91,1215.24,1205.23,1214.19,545775000.0
2006-03-17,1214.24,1219.55,1205.71,1210.81,503683900.0
2006-03-20,1211.95,1233.22,1204.44,1233.14,600556000.0
2006-03-21,1233.68,1252.88,1231.15,1241.8,871400000.0
2006-03-22,1241.33,1261.96,1237.37,1261.59,921585000.0
2006-03-23,1260.6,1272.23,1258.95,1268.65,1134850000.0
2006-03-24,1269.81,1277.76,1260.61,1263.39,1058270000.0
2006-03-27,1263.13,1285.34,1255.04,1285.29,968081000.0
2006-03-28,1287.5,1299.65,1285.51,1299.34,1131340000.0
2006-03-29,1299.75,1329.17,1295.18,1307.07,1460270000.0
2006-03-30,1305.14,1307.66,1289.61,1290.68,1180290000.0
2006-03-31,1288.41,1306.04,1282.57,1305.7,1063560000.0
2006-04-03,1306.51,1346.01,1306.51,1345.93,1480970000.0
2006-04-04,1349.12,1357.04,1334.73,1356.72,1643100000.0
2006-04-05,1357.15,1375.19,1353.25,1374.88,1631640000.0
2006-04-06,1375.98,1396.47,1366.29,1387.01,1768670000.0
2006-04-07,1386.17,1390.12,1364.62,1386.56,1652990000.0
2006-04-10,1386.53,1403.82,1374.21,1403.48,1599630000.0
2006-04-11,1406.65,1413.97,1387.18,1409.4,1724420000.0
2006-04-12,1409.74,1409.92,1392.91,1395.57,1683390000.0
2006-04-13,1393.32,1403.46,1351.65,1352.34,1876090000.0
2006-04-14,1347.63,1392.38,1346.88,1392.38,1488850000.0
2006-04-17,1388.49,1401.26,1379.13,1387.61,1673620000.0
2006-04-18,1389.29,1396.84,1372.25,1393.55,1526560000.0
2006-04-19,1393.31,1404.68,1377.96,1399.42,1661560000.0
2006-04-20,1399.13,1403.33,1376.6,1389.58,1732090000.0
2006-04-21,1384.97,1409.61,1368.43,1401.73,2062350000.0
2006-04-24,1406.29,1409.38,1369.98,1380.36,2291750000.0
2006-04-25,1374.4,1405.02,1347.66,1393.33,2168260000.0
2006-04-26,1396.55,1417.18,1392.3,1404.98,2200980000.0
2006-04-27,1406.26,1415.44,1388.74,1408.81,1725680000.0
2006-04-28,1382.18,1427.74,1361.59,1419.25,2088590000.0
2006-05-08,1428.76,1493.53,1428.76,1493.46,2247760000.0
2006-05-09,1507.74,1546.97,1500.73,1542.38,2973260000.0
2006-05-10,1551.89,1578.2,1529.24,1566.39,3327240000.0
2006-05-11,1567.27,1602.78,1542.41,1543.42,3647940000.0
2006-05-12,1538.26,1592.33,1535.39,1592.08,2957310000.0
2006-05-15,1620.89,1681.4,1603.64,1680.97,3930910000.0
2006-05-16,1689.62,1715.73,1613.71,1622.04,4163090000.0
2006-05-17,1619.64,1656.91,1589.01,1629.29,3163710000.0
2006-05-18,1612.46,1649.56,1582.29,1637.47,2746590000.0
2006-05-19,1637.8,1690.83,1629.74,1685.13,3005670000.0
2006-05-22,1681.0,1716.63,1673.47,1699.4,3171960000.0
2006-05-23,1687.22,1687.22,1605.88,1607.53,2871730000.0
2006-05-24,1613.35,1650.68,1538.28,1584.92,2664930000.0
2006-05-25,1577.17,1598.11,1555.02,1586.68,1808180000.0
2006-05-26,1591.42,1620.95,1587.66,1620.62,1819340000.0
2006-05-29,1631.09,1666.76,1617.19,1665.32,2265870000.0
2006-05-30,1672.61,1693.65,1657.71,1689.83,2621310000.0
2006-05-31,1689.31,1704.31,1653.57,1667.26,2724720000.0
2006-06-01,1666.05,1718.3,1663.85,1718.14,2967340000.0
2006-06-02,1722.22,1728.51,1690.29,1701.18,3606590000.0
2006-06-05,1701.95,1726.9,1672.61,1726.78,2872870000.0
2006-06-06,1722.26,1732.06,1707.02,1713.53,2403760000.0
2006-06-07,1710.27,1710.29,1598.46,1599.46,2553660000.0
2006-06-08,1582.31,1613.73,1550.8,1604.52,2351030000.0
2006-06-09,1598.84,1616.56,1568.68,1570.49,2221550000.0
2006-06-12,1559.21,1592.95,1548.65,1582.26,1400110000.0
2006-06-13,1581.18,1605.05,1569.26,1591.93,1508260000.0
2006-06-14,1582.14,1582.14,1551.8,1571.4,1557690000.0
2006-06-15,1570.17,1597.7,1568.85,1577.33,1398110000.0
2006-06-16,1584.7,1625.01,1584.7,1625.01,1687350000.0
2006-06-19,1611.92,1664.45,1596.21,1653.93,1950000000.0
2006-06-20,1652.88,1664.85,1640.98,1662.24,1760450000.0
2006-06-21,1661.65,1671.97,1638.64,1652.43,1949210000.0
2006-06-22,1651.44,1658.99,1637.35,1646.48,1707090000.0
2006-06-23,1644.0,1669.24,1633.53,1668.74,1721640000.0
2006-06-26,1672.38,1705.87,1672.38,1705.68,1944590000.0
2006-06-27,1709.67,1713.09,1691.81,1709.76,1915920000.0
2006-06-28,1706.84,1718.21,1699.72,1709.3,1820020000.0
2006-06-29,1711.9,1755.15,1711.9,1753.8,2645070000.0
2006-06-30,1762.21,1769.94,1736.2,1749.77,2404860000.0
2006-07-03,1755.18,1786.48,1749.43,1786.48,2503080000.0
2006-07-04,1788.59,1795.9,1759.55,1772.02,2864190000.0
2006-07-05,1769.07,1769.07,1728.64,1757.94,2216430000.0
2006-07-06,1754.46,1800.76,1753.64,1800.76,2362940000.0
2006-07-07,1808.89,1812.02,1786.99,1793.82,2343220000.0
2006-07-10,1793.51,1803.22,1775.73,1801.48,2080460000.0
2006-07-11,1803.11,1813.15,1794.58,1813.15,2203390000.0
2006-07-12,1814.49,1838.82,1814.11,1816.8,2804740000.0
2006-07-13,1812.9,1816.59,1698.84,1701.35,3516940000.0
2006-07-14,1682.14,1736.36,1673.42,1717.4,2313690000.0
2006-07-17,1712.86,1744.54,1706.48,1744.54,1855570000.0
2006-07-18,1742.27,1755.92,1730.12,1755.92,1846600000.0
2006-07-19,1752.34,1752.34,1692.85,1706.38,1922690000.0
2006-07-20,1704.98,1722.78,1694.7,1718.6,1455730000.0
2006-07-21,1717.91,1732.83,1717.05,1731.16,1471540000.0
2006-07-24,1706.31,1732.16,1684.75,1729.43,1443800000.0
2006-07-25,1730.17,1760.6,1730.17,1753.37,1609080000.0
2006-07-26,1756.31,1760.6,1742.95,1749.02,1591520000.0
2006-07-27,1747.5,1756.38,1709.78,1722.43,1756910000.0
2006-07-28,1720.89,1728.81,1678.79,1699.65,1670700000.0
2006-07-31,1693.76,1693.76,1622.22,1623.49,1675140000.0
2006-08-01,1621.25,1637.76,1600.14,1606.79,1344210000.0
2006-08-02,1607.55,1617.01,1571.27,1598.46,1280530000.0
2006-08-03,1599.29,1608.4,1578.38,1593.53,1041610000.0
2006-08-04,1593.0,1600.54,1540.59,1543.37,1238850000.0
2006-08-07,1532.5,1538.61,1509.25,1512.53,1191490000.0
2006-08-08,1513.93,1559.66,1513.93,1559.66,1182680000.0
2006-08-09,1560.83,1568.02,1547.92,1556.81,1115300000.0
2006-08-10,1557.4,1585.96,1556.95,1585.96,1184430000.0
2006-08-11,1588.77,1596.26,1575.91,1594.77,1240180000.0
2006-08-14,1593.0,1598.4,1546.21,1550.88,1266850000.0
2006-08-15,1547.14,1581.33,1539.34,1581.33,1125390000.0
2006-08-16,1582.75,1609.05,1576.88,1609.05,1474270000.0
2006-08-17,1605.99,1605.99,1581.94,1595.41,1232080000.0
2006-08-18,1590.98,1606.39,1584.16,1585.69,969203900.0
2006-08-21,1534.46,1590.95,1523.7,1590.95,1194150000.0
2006-08-22,1589.73,1615.21,1587.93,1610.95,1297110000.0
2006-08-23,1610.7,1620.58,1602.73,1607.65,1348640000.0
2006-08-24,1605.16,1617.01,1592.31,1617.01,1176680000.0
2006-08-25,1618.01,1633.75,1617.99,1625.14,1516630000.0
2006-08-28,1628.27,1668.52,1628.27,1668.52,1909720000.0
2006-08-29,1672.67,1705.21,1671.2,1674.27,2340810000.0
2006-08-30,1672.76,1690.53,1661.59,1688.58,1653030000.0
2006-08-31,1690.28,1701.74,1684.13,1698.87,1910670000.0
2006-09-01,1700.77,1701.84,1662.56,1670.81,1855280000.0
2006-09-04,1666.37,1698.34,1665.15,1698.34,1614880000.0
2006-09-05,1700.08,1703.84,1686.97,1694.93,1773270000.0
2006-09-06,1695.97,1702.5,1680.44,1702.5,1744760000.0
2006-09-07,1703.02,1703.02,1668.51,1674.91,1408790000.0
2006-09-08,1673.41,1684.87,1671.59,1677.09,1175230000.0
2006-09-11,1677.18,1687.82,1656.86,1687.82,1430900000.0
2006-09-12,1688.57,1700.7,1685.24,1697.17,1569260000.0
2006-09-13,1697.71,1699.76,1671.88,1671.94,1579810000.0
2006-09-14,1668.8,1676.59,1647.21,1668.12,1386200000.0
2006-09-15,1667.18,1693.45,1666.4,1693.45,1497370000.0
2006-09-18,1698.92,1720.13,1695.2,1720.13,1764130000.0
2006-09-19,1723.27,1728.51,1711.4,1719.65,1757950000.0
2006-09-20,1717.05,1731.19,1704.98,1726.42,1665240000.0
2006-09-21,1727.11,1737.94,1721.42,1731.83,1655310000.0
2006-09-22,1732.49,1735.09,1714.9,1719.18,1613670000.0
2006-09-25,1717.1,1731.73,1703.46,1716.65,1444540000.0
2006-09-26,1714.02,1716.55,1691.95,1700.16,1291850000.0
2006-09-27,1699.2,1712.98,1693.0,1712.98,1178410000.0
2006-09-28,1713.82,1737.03,1711.99,1730.1,1391240000.0
2006-09-29,1732.14,1752.77,1732.14,1748.45,1779800000.0
2006-10-09,1763.82,1780.6,1760.74,1780.6,2194320000.0
2006-10-10,1783.28,1791.95,1768.31,1783.25,2467260000.0
2006-10-11,1782.18,1786.39,1766.42,1783.72,1895730000.0
2006-10-12,1783.74,1784.45,1763.58,1764.49,2288750000.0
2006-10-13,1761.38,1774.44,1757.23,1771.0,1718040000.0
2006-10-16,1772.16,1777.17,1757.25,1762.45,1817230000.0
