date,open,high,low,close,volume
1992-10-06,1912.15,1912.15,1907.34,1907.34,358000.0
1992-10-07,1904.93,1909.14,1904.93,1907.34,132000.0
1992-10-08,1902.82,1902.82,1897.88,1897.88,136000.0
1992-10-09,1896.07,1899.69,1871.62,1871.62,94000.0
1992-10-12,1875.23,1875.23,1864.75,1864.75,200000.0
1992-10-13,1957.75,1961.37,1915.41,1918.96,360000.0
1992-10-14,1915.47,1922.58,1888.24,1888.24,544000.0
1992-10-15,1842.41,1844.15,1829.88,1832.59,1226000.0
1992-10-16,1828.25,1836.2,1817.41,1826.56,966000.0
1992-10-19,1809.58,1813.91,1809.58,1812.83,366000.0
1992-10-20,1799.1,1822.59,1794.64,1819.46,504000.0
1992-10-21,1819.82,1823.07,1816.2,1818.37,394000.0
1992-10-22,1826.2,1835.6,1819.34,1823.91,504000.0
1992-10-23,1820.78,1841.98,1816.87,1828.49,510000.0
1992-10-26,1816.44,1818.19,1801.99,1801.99,410000.0
1992-10-27,1801.99,1803.74,1788.26,1790.0,380000.0
1992-10-28,1788.07,1793.07,1784.34,1788.44,242000.0
1992-10-29,1779.34,1786.45,1772.11,1778.86,356000.0
1992-10-30,1773.56,1791.03,1771.75,1789.22,362000.0
1992-11-02,1809.1,1856.08,1809.1,1852.7,324000.0
1992-11-03,1837.95,1852.28,1833.97,1842.28,486000.0
1992-11-04,1841.2,1858.91,1836.86,1852.04,536000.0
1992-11-05,1832.53,1840.36,1831.08,1838.91,390000.0
1992-11-06,1827.59,1837.83,1827.59,1834.57,178000.0
1992-11-09,1834.64,1836.8,1825.42,1825.42,144000.0
1992-11-10,1815.54,1819.16,1814.46,1818.07,146000.0
1992-11-11,1819.16,1820.24,1819.16,1819.16,162000.0
1992-11-12,1796.69,1796.69,1793.19,1793.19,114000.0
1992-11-13,1794.4,1795.6,1787.53,1788.74,208000.0
1992-11-16,1741.51,1743.44,1723.44,1725.37,140000.0
1992-11-17,1723.57,1723.57,1719.71,1719.71,264000.0
1992-11-18,1688.15,1688.15,1639.0,1639.0,202000.0
1992-11-19,1632.01,1632.01,1621.17,1621.17,168000.0
1992-11-20,1615.51,1617.68,1612.01,1617.68,170000.0
1992-11-23,1630.69,1630.69,1607.92,1618.76,124000.0
1992-11-24,1617.68,1617.68,1602.5,1617.68,138000.0
1992-11-25,1614.06,1621.05,1607.07,1621.05,142000.0
1992-11-26,1620.57,1620.57,1620.57,1620.57,20000.0
1992-11-27,1616.65,1616.65,1608.88,1612.56,268000.0
1992-11-30,1613.22,1616.59,1609.6,1615.51,418000.0
1992-12-01,1632.13,1635.38,1631.05,1635.38,224000.0
1992-12-02,1645.99,1669.72,1644.78,1663.81,146000.0
1992-12-03,1656.29,1658.45,1642.55,1646.17,10300.0
1992-12-04,1643.64,1643.64,1641.47,1641.47,500.0
1992-12-07,1641.53,1643.7,1634.48,1637.97,3800.0
1992-12-08,1630.87,1630.87,1630.87,1630.87,3000.0
1992-12-09,1627.25,1630.08,1627.25,1627.25,2800.0
1992-12-10,1625.51,1625.51,1624.54,1624.54,1900.0
1992-12-11,1623.76,1625.51,1618.1,1619.84,2500.0
1992-12-14,1609.48,1611.23,1607.32,1609.06,1100.0
1992-12-15,1595.87,1601.89,1590.09,1596.11,8200.0
1992-12-16,1593.4,1600.21,1589.79,1596.59,15500.0
1992-12-17,1589.91,1591.66,1584.13,1585.87,11900.0
1992-12-18,1576.05,1578.89,1572.44,1577.8,14300.0
