date,open,high,low,close,volume
1992-10-05,2751.21,2764.58,2715.99,2725.59,2098700.0
1992-10-06,2723.15,2723.59,2669.4,2688.55,2047300.0
1992-10-07,2681.9,2712.88,2667.24,2709.98,1799700.0
1992-10-08,2715.18,2732.57,2688.26,2699.88,1613200.0
1992-10-09,2695.67,2726.12,2680.92,2722.42,2404300.0
1992-10-12,2737.75,2786.54,2718.53,2724.46,4775200.0
1992-10-13,2727.68,2738.2,2686.75,2698.23,2327400.0
1992-10-14,2692.1,2699.94,2639.41,2645.85,2846400.0
1992-10-15,2640.14,2700.22,2613.8,2690.59,2691500.0
1992-10-16,2686.8,2698.95,2652.49,2670.61,2315300.0
1992-10-19,2660.89,2666.48,2563.56,2576.74,3416800.0
1992-10-20,2604.12,2674.68,2580.69,2600.73,4867700.0
1992-10-21,2596.63,2603.03,2494.45,2514.98,3345800.0
1992-10-22,2504.95,2511.91,2425.56,2478.25,6137500.0
1992-10-23,2471.25,2485.54,2401.96,2411.54,6134000.0
1992-10-26,2393.95,2393.95,2090.47,2208.89,8460900.0
1992-10-27,2215.39,2253.48,2114.69,2134.84,10956600.0
1992-10-28,2135.4,2205.12,2098.97,2191.77,8330300.0
1992-10-29,2186.67,2301.37,2159.03,2294.75,8926300.0
1992-10-30,2309.57,2364.3,2303.29,2339.69,12153900.0
1992-11-02,2346.0,2349.87,2172.63,2185.91,8309900.0
1992-11-03,2176.61,2245.01,2114.83,2244.04,6202600.0
1992-11-04,2239.06,2244.29,2171.88,2192.03,3683500.0
1992-11-05,2185.75,2210.18,2166.1,2177.6,2874300.0
1992-11-06,2172.73,2183.59,2148.95,2158.81,4290200.0
1992-11-09,2148.39,2169.02,2118.62,2139.47,2593100.0
1992-11-10,2127.24,2173.85,2107.71,2120.35,2976100.0
1992-11-11,2111.28,2117.32,2026.0,2059.92,4474000.0
1992-11-12,2071.0,2106.54,1956.01,1989.69,5751900.0
1992-11-13,1982.01,1982.21,1849.93,1889.52,8038500.0
1992-11-16,1885.49,1885.49,1679.58,1687.99,8870100.0
1992-11-17,1677.53,1708.72,1562.31,1652.88,13339100.0
1992-11-18,1663.66,1837.59,1645.49,1760.37,15625200.0
1992-11-19,1762.58,1805.24,1713.71,1773.21,12760600.0
1992-11-20,1775.78,1802.4,1703.63,1709.53,10472200.0
1992-11-23,1702.1,1702.1,1589.75,1630.14,10492000.0
1992-11-24,1623.33,1686.89,1603.86,1683.88,6716900.0
1992-11-25,1689.13,1754.79,1664.91,1753.15,9515400.0
1992-11-26,1763.11,1999.47,1762.29,1965.06,19285700.0
1992-11-27,1974.76,1995.56,1869.95,1965.27,22118000.0
1992-11-30,1977.72,2251.19,1977.4,2215.02,21736300.0
1992-12-01,2215.29,2302.39,2113.85,2286.84,23758300.0
1992-12-02,2299.56,2345.87,2183.79,2228.05,22600900.0
1992-12-03,2230.53,2253.48,2149.61,2164.43,6308200.0
1992-12-04,2161.58,2290.69,2140.63,2273.57,7655500.0
1992-12-07,2288.27,2450.41,2287.95,2422.81,8693000.0
1992-12-08,2435.44,2454.72,2379.26,2395.21,7212500.0
1992-12-09,2395.78,2408.98,2254.56,2300.47,7020500.0
1992-12-10,2299.92,2305.2,2196.86,2230.08,6796800.0
1992-12-11,2239.37,2410.98,2234.54,2295.61,6483400.0
1992-12-14,2302.82,2329.54,2258.13,2279.62,3884000.0
1992-12-15,2265.84,2279.24,2210.16,2233.88,2820400.0
1992-12-16,2224.58,2299.05,2199.43,2294.36,2627500.0
1992-12-17,2305.32,2317.33,2259.72,2269.52,2196400.0
1992-12-18,2268.7,2321.41,2257.1,2319.58,2849500.0
1992-12-21,2329.15,2368.7,2283.96,2353.44,5201000.0
1992-12-22,2357.56,2375.04,2308.28,2319.04,3882700.0
1992-12-23,2312.72,2330.72,2282.21,2294.03,2651500.0
1992-12-24,2288.69,2345.77,2284.03,2338.02,2115700.0
1992-12-25,2343.93,2356.75,2321.17,2343.46,2587400.0
1992-12-28,2350.91,2360.04,2324.85,2344.23,1984600.0
1992-12-29,2345.3,2403.47,2336.97,2392.11,3347900.0
1992-12-30,2399.05,2482.26,2397.86,2477.52,5439100.0
1992-12-31,2487.38,2548.21,2472.64,2493.56,6036200.0
1993-01-04,2625.84,2658.08,2561.07,2569.09,7295900.0
1993-01-05,2564.41,2623.68,2552.96,2569.5,4027800.0
1993-01-06,2571.77,2606.14,2561.9,2603.36,2964800.0
1993-01-07,2611.46,2643.12,2598.62,2632.74,3795900.0
1993-01-08,2639.5,2674.4,2623.3,2668.05,4962700.0
1993-01-11,2681.05,2794.27,2675.58,2763.08,6455400.0
1993-01-12,2773.99,2799.38,2673.31,2692.39,6492700.0
1993-01-13,2688.48,2766.55,2671.34,2729.74,4651500.0
1993-01-14,2735.41,2761.15,2684.16,2699.04,4181000.0
1993-01-15,2702.33,2746.39,2658.15,2729.8,3803200.0
1993-01-18,2732.05,2810.34,2720.61,2796.47,5519300.0
1993-01-19,2808.15,2875.48,2799.07,2825.74,6052900.0
1993-02-01,2855.91,3153.87,2855.91,3108.43,7253000.0
1993-02-02,3122.46,3256.96,3114.18,3216.97,8542200.0
1993-02-03,3230.34,3278.46,3142.6,3159.86,8041300.0
1993-02-04,3156.61,3234.42,3108.95,3201.59,7676600.0
1993-02-05,3207.21,3249.86,3160.15,3227.24,9012400.0
1993-02-08,3241.05,3422.59,3239.93,3376.13,10915200.0
1993-02-09,3385.68,3413.15,3281.74,3328.29,8491200.0
1993-02-10,3340.39,3405.51,3272.45,3289.08,6405800.0
1993-02-11,3289.23,3354.84,3225.14,3248.95,8334100.0
1993-02-12,3250.29,3264.53,3074.43,3160.69,10527000.0
1993-02-15,3168.19,3350.6,3161.58,3294.78,8662800.0
1993-02-16,3307.5,3348.78,3201.21,3223.92,8071700.0
1993-02-17,3229.46,3329.25,3168.42,3314.6,7133000.0
1993-02-18,3329.68,3406.79,3254.64,3351.74,8816700.0
1993-02-19,3360.76,3548.92,3347.14,3536.47,13193200.0
1993-02-22,3548.69,3700.06,3491.17,3571.73,12869700.0
1993-02-23,3580.19,3617.19,3484.08,3519.08,9275300.0
1993-02-24,3522.43,3538.78,3303.95,3344.47,10703800.0
1993-02-25,3343.02,3526.57,3304.69,3490.03,9894200.0
1993-02-26,3503.31,3538.54,3396.2,3429.48,6992400.0
1993-03-01,3441.09,3542.88,3368.81,3450.31,7279100.0
1993-03-02,3458.38,3460.34,3353.61,3362.27,4707600.0
1993-03-03,3359.95,3421.36,3244.97,3251.78,5210600.0
1993-03-04,3246.2,3352.08,3152.13,3269.88,7951700.0
1993-03-05,3271.41,3299.3,3066.93,3071.84,6538100.0
1993-03-08,3064.53,3244.4,3062.87,3183.22,7546000.0
1993-03-09,3187.97,3206.6,3084.92,3158.65,4516200.0
1993-03-10,3162.7,3364.13,3150.03,3360.66,7312200.0
1993-03-11,3375.09,3422.31,3307.9,3371.95,10048100.0
1993-03-12,3381.13,3422.08,3338.23,3414.69,8431300.0
1993-03-15,3422.8,3423.46,3180.39,3243.52,7763500.0
1993-03-16,3238.52,3293.61,3215.99,3251.78,4318300.0
1993-03-17,3250.48,3256.86,3134.55,3158.85,4671300.0
1993-03-18,3157.47,3236.21,3127.73,3192.35,4140600.0
1993-03-19,3195.29,3216.48,3150.72,3196.92,3378000.0
1993-03-22,3196.56,3196.89,3055.21,3071.94,3980700.0
1993-03-23,3067.6,3141.78,3020.18,3063.18,4398300.0
1993-03-24,3060.5,3074.32,2943.54,2969.72,4097900.0
1993-03-25,2965.88,3162.63,2945.31,3146.48,5493600.0
1993-03-26,3159.96,3200.74,3102.58,3116.95,7029900.0
1993-03-29,3115.27,3161.89,3050.73,3076.14,3788400.0
1993-03-30,3070.22,3132.61,3030.14,3123.05,2749900.0
1993-03-31,3127.54,3173.72,3070.81,3147.63,5259500.0
1993-04-01,3149.78,3164.64,3114.47,3139.67,3637900.0
1993-04-02,3140.18,3168.29,3099.33,3117.02,4216500.0
1993-04-05,3119.85,3151.67,3076.18,3086.61,3434600.0
1993-04-06,3083.65,3146.0,3044.26,3109.8,3763800.0
1993-04-07,3119.91,3210.68,3117.72,3199.89,7496400.0
1993-04-08,3210.95,3319.46,3208.27,3289.23,10352900.0
1993-04-09,3301.72,3332.16,3250.08,3273.3,9462500.0
1993-04-12,3178.22,3312.56,3175.19,3280.42,10694100.0
1993-04-13,3293.75,3329.65,3248.0,3291.57,10390000.0
1993-04-14,3302.17,3314.19,3241.87,3268.1,7220400.0
1993-04-15,3273.81,3295.28,3224.9,3271.24,7662900.0
1993-04-16,3278.97,3335.96,3250.61,3305.9,8846900.0
1993-04-19,3317.21,3336.09,3242.5,3251.81,6766800.0
1993-04-20,3250.8,3278.45,3212.11,3239.95,4416100.0
1993-04-21,3242.08,3258.3,3215.68,3239.66,3448600.0
1993-04-22,3239.54,3258.63,3197.92,3204.81,3478300.0
1993-04-23,3201.87,3214.56,3159.95,3186.6,4320900.0
1993-04-26,3186.26,3240.52,3144.79,3214.2,3607100.0
1993-04-27,3224.38,3236.36,3166.33,3189.48,2466300.0
1993-04-28,3187.77,3213.58,3172.66,3198.87,2354800.0
1993-04-29,3200.43,3214.24,3137.02,3143.46,2796000.0
1993-04-30,3144.68,3198.01,3127.64,3157.24,3753800.0
1993-05-03,3163.92,3178.35,3083.2,3105.65,2431900.0
1993-05-04,3097.47,3147.68,3057.39,3100.35,2948000.0
1993-05-05,3096.49,3105.69,2980.66,2990.88,4263600.0
1993-05-06,2986.67,2992.02,2790.18,2920.02,8128500.0
1993-05-07,2929.0,2958.44,2834.85,2917.77,7436000.0
1993-05-10,2920.04,2952.98,2820.56,2832.21,5463600.0
1993-05-11,2824.54,2841.16,2719.99,2771.4,7412400.0
1993-05-12,2775.16,2890.74,2771.9,2874.78,6362200.0
1993-05-13,2888.38,2988.14,2879.64,2957.99,7363100.0
1993-05-14,2971.72,3010.19,2908.81,2967.47,5843500.0
1993-05-17,2974.91,2987.51,2829.87,2839.15,12871400.0
1993-05-18,2835.72,2924.74,2773.1,2874.78,11464700.0
1993-05-19,2878.96,2885.38,2812.22,2836.33,7671000.0
1993-05-20,2834.61,2843.05,2790.9,2800.44,8486100.0
1993-05-21,2795.73,2801.55,2707.22,2735.82,14133000.0
1993-05-24,2809.56,2814.63,2647.92,2671.34,14000700.0
1993-05-25,2665.41,2756.65,2623.53,2726.76,16385000.0
1993-05-26,2736.67,2785.26,2669.53,2685.79,16537000.0
1993-05-27,2679.72,2708.99,2637.09,2662.86,11879100.0
1993-05-28,2664.07,2700.27,2646.65,2682.36,10018600.0
1993-05-31,2686.52,2776.31,2681.83,2772.0,12027800.0
1993-06-01,2780.98,2807.45,2670.21,2715.9,13462700.0
1993-06-02,2717.3,2782.24,2685.25,2771.24,13728400.0
1993-06-03,2785.3,2851.07,2759.94,2839.05,28656200.0
1993-06-04,2845.41,2862.1,2771.94,2800.33,21205200.0
1993-06-07,2802.97,2822.78,2757.2,2768.4,10013000.0
1993-06-08,2767.51,2794.56,2741.94,2757.52,10807900.0
1993-06-09,2755.03,2760.54,2683.82,2709.9,8911100.0
1993-06-10,2706.76,2734.61,2684.88,2704.89,7811100.0
1993-06-11,2701.41,2709.48,2604.73,2640.58,11175100.0
1993-06-14,2641.56,2645.33,2533.42,2558.54,10847500.0
1993-06-15,2555.51,2620.62,2515.7,2590.18,10050100.0
1993-06-16,2595.07,2599.95,2542.47,2556.29,5328700.0
1993-06-17,2552.46,2562.86,2521.31,2544.75,6233800.0
1993-06-18,2543.67,2693.24,2538.44,2684.96,18118100.0
1993-06-21,2701.75,2736.87,2597.14,2605.36,22151400.0
1993-06-22,2601.59,2631.24,2566.99,2607.63,9152100.0
1993-06-23,2608.02,2652.67,2584.82,2634.56,9609600.0
1993-06-24,2638.2,2691.6,2624.13,2679.05,16952500.0
1993-06-25,2684.49,2699.68,2586.59,2613.76,15304000.0
1993-06-28,2604.75,2618.42,2555.0,2598.09,7233400.0
1993-06-29,2600.54,2631.04,2591.13,2612.13,6423400.0
1993-06-30,2613.71,2624.55,2569.23,2573.95,8197800.0
1993-07-01,2567.12,2569.72,2494.37,2524.74,13664600.0
1993-07-02,2523.63,2603.44,2441.12,2585.3,17356200.0
1993-07-05,2599.36,2752.85,2523.97,2577.53,31370900.0
1993-07-06,2570.82,2574.61,2484.1,2498.51,12446100.0
1993-07-07,2489.45,2537.75,2448.46,2486.94,12221100.0
1993-07-08,2484.15,2515.67,2469.57,2489.24,6636600.0
1993-07-09,2485.56,2493.49,2421.11,2437.89,11127200.0
1993-07-12,2416.72,2420.89,2294.04,2337.24,35701800.0
1993-07-13,2333.18,2344.59,2279.97,2314.48,16662300.0
1993-07-14,2316.21,2357.18,2299.39,2310.79,15890100.0
1993-07-15,2307.99,2313.12,2221.69,2238.21,25608000.0
1993-07-16,2227.55,2242.47,2171.95,2179.04,27431000.0
1993-07-19,2171.23,2175.76,2018.8,2049.85,37969200.0
