date,open,high,low,close,volume
2010-11-30,4521.28,4533.43,4283.99,4409.87,4664086500.0
2010-12-01,4392.97,4428.71,4372.36,4409.05,2747311500.0
2010-12-02,4460.64,4477.24,4421.75,4427.14,3497240200.0
2010-12-03,4426.76,4434.0,4355.91,4394.05,2791081000.0
2010-12-06,4397.34,4406.53,4300.1,4325.28,2507385000.0
2010-12-07,4307.32,4382.07,4250.61,4378.61,2392058500.0
2010-12-08,4377.64,4422.06,4362.07,4372.63,2553145500.0
2010-12-09,4352.73,4355.13,4285.26,4286.65,2624736700.0
2010-12-10,4266.19,4353.99,4254.21,4348.96,2388748900.0
2010-12-13,4370.78,4471.9,4370.78,4471.09,3583393200.0
2010-12-14,4488.88,4522.36,4472.71,4521.57,3842294900.0
2010-12-15,4519.63,4545.63,4493.12,4509.6,3436205700.0
2010-12-16,4500.37,4520.82,4476.08,4488.41,2740957400.0
2010-12-17,4483.9,4495.99,4460.16,4492.76,2426862900.0
2010-12-20,4505.27,4521.7,4340.52,4438.66,3610854600.0
2010-12-21,4436.97,4487.47,4402.84,4486.53,2983181800.0
2010-12-22,4486.6,4487.31,4425.83,4442.32,2960926200.0
2010-12-23,4432.03,4441.15,4347.92,4356.68,2600712300.0
2010-12-24,4337.5,4337.5,4247.21,4286.71,2270556700.0
2010-12-27,4286.62,4341.17,4152.67,4168.64,2541291400.0
2010-12-28,4145.4,4151.08,4052.92,4078.35,2197604300.0
2010-12-29,4077.39,4142.37,4071.79,4141.56,1645179600.0
2010-12-30,4140.33,4172.41,4111.62,4156.22,1824437300.0
2010-12-31,4164.14,4256.91,4164.14,4256.27,2197580300.0
2011-01-04,4278.04,4307.39,4246.62,4306.72,2929900000.0
2011-01-05,4287.11,4324.93,4266.65,4309.8,2816230000.0
2011-01-06,4309.9,4335.28,4284.08,4291.06,2549692200.0
2011-01-07,4283.27,4320.17,4253.18,4281.99,2527104700.0
2011-01-10,4280.42,4287.59,4159.71,4169.48,2417073900.0
2011-01-11,4154.65,4158.48,4097.86,4144.8,2148520200.0
2011-01-12,4151.71,4171.65,4106.48,4163.7,2002466000.0
2011-01-13,4180.17,4187.0,4154.5,4172.51,2198494700.0
2011-01-14,4162.44,4162.44,4083.0,4089.33,2260123200.0
2011-01-17,4063.02,4065.39,3913.39,3921.06,2486737400.0
2011-01-18,3903.87,3947.61,3887.41,3943.96,1699132500.0
2011-01-19,3944.28,4044.08,3936.7,4043.55,2216023700.0
2011-01-20,4034.45,4035.4,3909.53,3912.07,2521528900.0
2011-01-21,3896.63,3978.57,3889.43,3945.16,2479610200.0
2011-01-24,3949.04,3961.06,3867.66,3869.66,2403939900.0
2011-01-25,3860.77,3862.94,3782.1,3814.21,1985459600.0
2011-01-26,3811.3,3884.7,3811.3,3883.89,1788032900.0
2011-01-27,3861.41,3973.04,3839.41,3960.88,2649146300.0
2011-01-28,3954.71,4013.04,3950.1,4000.35,2307630500.0
2011-01-31,3997.55,4075.3,3993.43,4074.69,2562298800.0
2011-02-01,4073.24,4086.24,4052.74,4078.16,2161271400.0
2011-02-09,4047.09,4104.72,4035.15,4067.4,2561325500.0
2011-02-10,4060.75,4166.96,4054.3,4166.57,3006919200.0
2011-02-11,4165.4,4216.8,4156.98,4203.99,3245851800.0
2011-02-14,4211.04,4295.75,4211.04,4286.11,4147210300.0
2011-02-15,4288.42,4332.69,4276.67,4282.9,4259707100.0
2011-02-16,4277.34,4351.43,4275.02,4350.63,3789320600.0
2011-02-17,4360.21,4382.83,4325.89,4379.52,3995856900.0
2011-02-18,4370.46,4382.01,4323.58,4344.55,3531186900.0
2011-02-21,4322.35,4431.9,4316.51,4431.45,3781984500.0
2011-02-22,4439.72,4441.14,4303.15,4306.31,4849398700.0
2011-02-23,4287.52,4356.63,4287.52,4352.99,3485512900.0
2011-02-25,4376.23,4390.49,4334.69,4389.4,3285031800.0
2011-02-28,4390.97,4462.16,4372.42,4461.44,4159284200.0
2011-03-01,4466.76,4504.63,4448.84,4488.06,4437390200.0
2011-03-02,4467.83,4484.33,4401.49,4473.45,4129799700.0
2011-03-03,4472.19,4487.89,4380.45,4387.24,4165444000.0
2011-03-04,4383.89,4445.36,4373.41,4445.02,3375646400.0
2011-03-07,4456.73,4505.1,4456.73,4504.14,4624467900.0
2011-03-08,4501.09,4520.16,4477.82,4519.5,3897225200.0
2011-03-09,4521.88,4541.35,4506.47,4537.37,4042062400.0
2011-03-10,4529.75,4530.2,4497.36,4499.27,4106336000.0
2011-03-11,4475.59,4536.41,4471.23,4483.11,4170995000.0
2011-03-14,4473.13,4533.12,4460.64,4532.35,4322618600.0
2011-03-15,4521.12,4521.12,4383.83,4480.86,4939668900.0
2011-03-16,4473.51,4534.67,4470.52,4534.08,4257783000.0
2011-03-17,4489.25,4519.84,4422.56,4440.93,4175871500.0
2011-03-18,4469.79,4492.2,4440.59,4458.24,3029836300.0
2011-03-21,4458.12,4467.63,4410.77,4431.41,2958489000.0
2011-03-22,4437.8,4444.19,4375.39,4433.84,3037551100.0
2011-03-23,4432.72,4491.26,4425.44,4490.52,3423046800.0
2011-03-24,4491.2,4511.45,4481.84,4499.39,3654919800.0
2011-03-25,4498.77,4542.78,4498.73,4536.28,4043107300.0
2011-03-28,4545.66,4554.27,4507.27,4518.31,4732100400.0
2011-03-29,4509.95,4514.81,4441.96,4448.49,5164249600.0
2011-03-30,4442.86,4455.14,4397.93,4420.36,4013662700.0
2011-03-31,4421.45,4430.66,4348.77,4364.35,3525284300.0
2011-04-01,4362.38,4413.48,4347.83,4413.48,2824534000.0
2011-04-06,4397.73,4418.27,4380.34,4411.7,3346442500.0
2011-04-07,4410.79,4441.31,4398.82,4440.7,3516354800.0
2011-04-08,4436.51,4491.81,4429.21,4491.41,3341246100.0
2011-04-11,4499.69,4507.13,4461.2,4466.8,4011171500.0
2011-04-12,4458.64,4500.06,4454.01,4482.23,4411060700.0
2011-04-13,4468.58,4526.89,4447.19,4526.3,3685265500.0
2011-04-14,4524.66,4538.17,4505.99,4521.62,3744153000.0
2011-04-15,4516.06,4528.55,4471.1,4523.62,4028903600.0
2011-04-18,4510.67,4539.21,4503.43,4538.4,4252047100.0
2011-04-19,4515.6,4518.7,4464.58,4485.79,4642067300.0
2011-04-20,4485.81,4526.45,4485.81,4523.66,4080366400.0
2011-04-21,4538.15,4554.5,4529.05,4552.11,4287838200.0
2011-04-22,4549.47,4558.38,4518.69,4530.13,3770756300.0
2011-04-25,4524.72,4524.72,4443.45,4443.45,3691629700.0
2011-04-26,4424.05,4440.18,4347.96,4369.15,3033222100.0
2011-04-27,4372.94,4393.06,4286.34,4322.94,3397138500.0
2011-04-28,4326.92,4339.12,4177.55,4181.5,3137502300.0
2011-04-29,4176.0,4255.23,4167.46,4254.64,2477635700.0
2011-05-03,4253.38,4331.57,4236.91,4331.4,3014850900.0
2011-05-04,4311.06,4315.99,4234.45,4250.31,3504351800.0
2011-05-05,4231.79,4279.86,4224.99,4267.18,3061495800.0
2011-05-06,4230.46,4313.34,4209.86,4292.08,3179020800.0
2011-05-09,4298.48,4335.63,4298.48,4326.05,2871220900.0
2011-05-10,4329.62,4347.64,4310.35,4347.34,3002407400.0
2011-05-11,4344.45,4368.47,4307.73,4350.24,3351651400.0
2011-05-12,4318.47,4352.22,4286.56,4286.96,3467301400.0
2011-05-13,4284.31,4314.57,4238.33,4313.75,3184140500.0
2011-05-16,4309.6,4330.74,4293.29,4301.07,2874402200.0
2011-05-17,4294.42,4310.73,4235.6,4278.07,3261661000.0
2011-05-18,4266.39,4310.31,4260.58,4308.27,2532107800.0
2011-05-19,4316.46,4330.72,4284.6,4288.64,2636873800.0
2011-05-20,4283.37,4289.18,4251.41,4272.69,2327708800.0
2011-05-23,4262.8,4262.8,4110.08,4112.53,2972515700.0
2011-05-24,4094.55,4109.43,4037.72,4106.77,2316308600.0
2011-05-25,4101.29,4123.3,4056.45,4061.91,2250254500.0
2011-05-26,4081.16,4100.65,4022.12,4022.84,2309088700.0
2011-05-27,4019.44,4026.24,3909.04,3911.83,2466293500.0
2011-05-30,3892.2,3923.65,3856.01,3863.04,1845544300.0
2011-05-31,3868.64,3947.59,3860.31,3947.24,1946351700.0
2011-06-01,3942.71,3981.16,3927.79,3978.17,1896600200.0
2011-06-02,3929.89,3945.33,3873.78,3933.77,2305744900.0
2011-06-03,3929.99,4004.03,3928.27,3995.65,2052186000.0
2011-06-07,3985.11,4026.56,3977.65,4025.95,1932628100.0
2011-06-08,4019.69,4041.85,3967.99,4037.87,2065911600.0
2011-06-09,4030.91,4035.43,3946.79,3947.87,2372469700.0
2011-06-10,3936.06,3968.16,3894.11,3967.76,2152962900.0
2011-06-13,3943.17,3965.05,3911.16,3960.26,1743195400.0
2011-06-14,3955.69,4017.74,3950.73,4013.49,2337566700.0
2011-06-15,4005.0,4031.04,3977.31,3978.18,2328954300.0
